"sample","latitude","longitude","date","time.bottom","location","depth","fov.Open","mean.relief","sd.relief","broad.Ascidians","broad.Bryozoa","broad.Consolidated","broad.Hydroids","broad.Invertebrate Complex","broad.Macroalgae","broad.Octocoral/Black","broad.Seagrasses","broad.Sponges","broad.Stony corals","broad.Unconsolidated","broad.Unknown"
"58",-34.1219,114.794,20210311,10:43:21,"West Coast",62.1,100,1.97183098591549,0.166633128751715,0,0,40,0,6.25,7.5,0,6.25,26.25,0,12.5,1.25
"87",-34.1259,114.805,20210311,10:54:39,"West Coast",59.2,100,2.09090909090909,0.547083813780575,0,0,33.3333333333333,0,0,24.3589743589744,0,0,38.4615384615385,0,2.56410256410256,1.28205128205128
"132",-34.1162,114.808,20210311,11:07:21,"West Coast",54.3,100,1.4375,1.34370962471642,0,0,11.3924050632911,0,0,2.53164556962025,0,0,5.06329113924051,0,75.9493670886076,5.06329113924051
"9",-34.1175,114.813,20210311,11:17:35,"West Coast",51.7,100,2.6865671641791,0.556203451545865,0,0,20.5128205128205,0,0,46.1538461538462,0,15.3846153846154,15.3846153846154,0,0,2.56410256410256
"111",-34.1035,114.812,20210311,11:31:22,"West Coast",49.9,100,2.42253521126761,0.668943128716291,0,0,18.75,0,0,68.75,0,3.75,1.25,0,6.25,1.25
"142",-34.0971,114.814,20210311,11:43:30,"West Coast",49.3,100,2.515625,0.503706499953334,0,0,0,0,0,70.5128205128205,0,17.9487179487179,2.56410256410256,0,2.56410256410256,6.41025641025641
"66",-34.0855,114.807,20210311,11:56:02,"West Coast",51,100,2.4,0.580947501931113,0,0,15,0,0,73.75,0,0,1.25,0,7.5,2.5
"34",-34.0829,114.798,20210311,12:07:52,"West Coast",56.3,100,1.89230769230769,0.73150266837938,0,0,5.06329113924051,0,0,50.6329113924051,0,0,0,0,44.3037974683544,0
"19",-34.0802,114.806,20210311,12:18:47,"West Coast",50.6,100,2.875,0.333333333333333,0,0,2.5,0,0,76.25,0,13.75,6.25,0,1.25,0
"75",-34.0836,114.816,20210311,12:30:45,"West Coast",49.6,100,2.40322580645161,0.556914138814624,0,0,21.3333333333333,0,0,68,0,1.33333333333333,2.66666666666667,0,1.33333333333333,5.33333333333333
"51",-34.0709,114.814,20210311,12:43:40,"West Coast",49.7,100,2.70967741935484,0.457616661617508,0,0,5,0,0,57.5,0,33.75,1.25,0,2.5,0
"31",-34.061,114.806,20210311,12:55:47,"West Coast",50.5,100,2.2,0.95524865872714,0,0,22.7848101265823,0,0,43.0379746835443,0,22.7848101265823,5.06329113924051,0,5.06329113924051,1.26582278481013
"13",-34.051,114.813,20210311,13:07:27,"West Coast",49.6,100,2.81428571428571,0.391683736027325,0,0,16.4556962025316,0,0,72.1518987341772,0,2.53164556962025,1.26582278481013,0,6.32911392405063,1.26582278481013
