Date,Opcode,Sample,Camera Direction,Latitude,Longitude,Top.memory.card,Bottom.memory.card,Top.cam,Bottom.cam,Time,Time.end,Depth,Raw.hdd.number,Con.hdd.number,Comment,Habitat.image.exported,Site,Location,Status,Observer,Successful.count,Successful.length,Video.notes,Maxn.analyst,Maxn.complete.yyyymmdd,Maxn.checker,Length.analyst,Length.complete.date.yyyymmdd,Notes
20201031,266S,266,N,-34.0212,114.7589,128,152,425,426,12:43:58,12:46:58,44,,,,Y,,West Coast,,,,,,,,,,,
20201108,267N,267,N,-34.0262,114.7639,120,145,417,418,11:42:58,11:45,62.7,,CON1,,Y,,West Coast,,Claude,20210315,,,,check bifurcatus,,,,
20201030,269N,269,N,-33.9887,114.8139,15,22,417,418,11:26:27,11:29:27,47.7,,,,Y,,West Coast,,,,,,,,,,,
20201030,272N,272,N,-34.0087,114.8139,15,22,417,418,10:52:55,10:53:55,50.1,,,,Y,,West Coast,,,,,,,,,,,
20201030,273N,273,N,-33.9987,114.8214,15,22,417,418,11:09:00,11:12:00,46,,,,Y,,West Coast,,,,,,,,,,,
20201107,274N,274,N,-34.0912,114.4764,135,149,417,418,8:51:59,8:55,218,,,need to redo,Y,,West Coast,,,,,,,,,,,
20201111,275N,275,N,-34.0987,114.6464,140,127,417,418,8:04:11,8:07,139,,,,Y,,West Coast,,,,,,,,,,,
20201111,276N,276,N,-34.1012,114.6364,140,127,417,418,7:53,7:56,141,,,,Y,,West Coast,,,,,,,,,,,
20201111,277N,277,N,-34.1062,114.6464,140,127,417,418,7:30:06,7:33,139,,,,Y,,West Coast,,,,,,,,,,,
20201104,278E,278,N,-34.1112,114.6389,114,122,422,423,7:43,,140,,,Rope Snapped- time on bottom not accurate,Y,,West Coast,,,,,,Claude,20210315,,,,
20201111,278SREDO,278,N,-34.1112,114.6389,137,141,425,426,7:18:57,7:21,140,,,,Y,,West Coast,,,,,,,,,,,
20201111,280N,280,N,-34.0887,114.6739,140,127,417,418,8:20:04,8:23,138,,,,Y,,West Coast,,,,,,,,,,,
20201107,281N,281,N,-34.1387,114.5414,135,149,417,418,7:34:00,7:37,147,,,,Y,,West Coast,,,,,,,,,,,
20201107,282N,282,N,-34.1462,114.5439,135,149,417,418,6:52:16,6:55,147,,,"Lost BRUV site, No sign of floats, checked 422",Y,,West Coast,,,,,,,,,,,
20201107,283N,283,N,-34.1387,114.5364,135,149,417,418,7:44:40,7:47,149,,,,Y,,West Coast,,,,,,,,,,,
20201107,284N,284,N,-34.0662,114.4764,135,149,417,418,10:33:35,10:36,230,,,redo,2 mins in habitat shot,,West Coast,,,,,,,,,,,
20201107,285N,285,N,-34.0737,114.4764,135,149,417,418,9:26:10,9:29,215,,,,0.05 mins in habitat shot,,West Coast,,,,,,,,,,,
20201107,286N,286,N,-34.0787,114.4789,135,149,417,418,9:13:10,9:17,203,,,,Y,,West Coast,,,,,,,,,,,
20201107,287N,287,N,-34.0787,114.4739,135,149,417,418,,,,,,Too Deep Did not Deploy- 300m,,,West Coast,,,,,,,,,,,
20201107,288N,288,N,-34.0912,114.4814,135,149,417,418,8:39:29,8:42,201,,,Hapuka and nanni,Y,,West Coast,,,,,,,,,,,
20201108,290N,290,N,-34.0687,114.7189,120,145,417,418,7:38:01,7:41,124,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201119,291N,291,N,-34.0837,114.7489,117,148,417,418,13:51:37,13:54,108,5.5,,,Y,,West Coast,,,,,,,,,,,
20201119,293N,293,N,-34.0887,114.7589,117,148,417,418,13:22:25,13:25,95.2,5.5,,,Y,,West Coast,,,,,,,,,,,
20201119,294N,294,N,-34.0837,114.7539,117,148,417,418,14:00:52,14:03,102,5.5,,,Y,,West Coast,,,,,,,,,,,
20201104,295N,295,N,-34.1037,114.7539,117,155,417,418,14:43:23,14:46,112,,,,Y,,West Coast,,,,,,Claude,20210315,,,,no fish
20201104,297N,297,N,-34.1062,114.7489,117,155,417,418,14:33:05,14:36,115,,,297 not 314,Y,,West Coast,,,,,,Claude,20210315,,,,
20201111,298N,298,N,-34.0762,114.6714,140,127,417,418,8:50:46,8:53,136,,,Checked cameras,Y,,West Coast,,,,,,,,,,,
20201111,299N,299,N,-34.0812,114.6764,140,127,417,418,8:39:36,8:32,138,,,,Y,,West Coast,,,,,,,,,,,
20201108,302N,302,N,-34.0712,114.7239,120,145,417,418,7:48:30,7:51,122,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201104,307N,307,N,-34.1187,114.7264,117,155,417,418,12:18:00,12:21,119,,,says 95 but it's 307 -Battery change,Y,,West Coast,,,,,,Claude,20210315,,,,no fish
20201104,308N,308,N,-34.1112,114.7289,117,155,417,418,11:08:18,11:11,125,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201108,310N,310,N,-34.0587,114.7739,120,145,417,418,10:37:49,10:40,64.1,,CON1,,Y,,West Coast,,,,,,,,,,,
20201108,311N,311,N,-34.0562,114.7689,120,145,417,418,10:47:06,10:50,67.2,,CON1,Changed all camera batteries,Y,,West Coast,,,,,,,,,,,
20201108,312N,312,N,-34.0587,114.7789,120,145,417,418,10:20:56,10:23,65.2,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210316,,,,
20201104,313N,313,N,-34.0962,114.7564,117,155,417,418,15:04,15:07,105,,,,Y,,West Coast,,,,,,Claude,20210315,,,,tinies fish ever
20201107,321N,321,N,-34.0482,114.4681,135,149,417,418,10:54:39,10:57,242,,,,Y,,West Coast,,,,,,,,,,,
20201107,322N,322,N,-34.0327,114.5439,135,149,417,418,13:56:13,13:59,145,,,,Y,,West Coast,,,,,,,,,,,
20201111,323N,323,N,-34.031,114.6001,140,127,417,418,9:33:24,9:36,142,,,,Y,,West Coast,,,,,,,,,,,
20201111,324N,324,N,-33.9984,114.6406,140,127,417,418,11:09:27,11:12,142,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201108,325E,325,N,-33.9918,114.7443,128,129,427,428,12:21:33,12:24,82.4,,CON1,Ledge- good ground,Y,,West Coast,,,,,,,,,,,
20201111,326N,326,N,-34.0043,114.6893,140,127,417,418,12:36:42,12:39,129,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210208,heaps to check,,,
20201108,327N,327,N,-34.0295,114.7624,120,145,417,418,11:34:53,11:37,64.9,,CON1,,Y,,West Coast,,Claude,20210315,,,,kingies,,,,
20201030,328N,328,N,-33.9936,114.8214,15,22,417,418,11:16:15,11:19:15,44.8,,,,Y,,West Coast,,,,,,,,,,,
20201108,329N,329,N,-34.0648,114.7266,120,145,417,418,7:59:37,8:02,118,,CON1,Fish on Sounder,Y,,West Coast,,Rachel,y,,,Rachel,20210311,"few check, ask claude",,,
20201119,330N,330,N,-34.0883,114.7545,117,148,417,418,13:31:34,13:28,116,5.5,,,Y,,West Coast,,,,,,,,,,,
20201104,331N,331,N,-34.0984,114.7501,117,155,417,418,14:53:29,14:56,111,,,,Y,,West Coast,,,,,,Claude,20210315,,,,check LJ and serranidae sp10
20201104,333N,333,N,-34.113,114.7251,117,155,417,418,11:20:14,11:23,125,,,,Y,,West Coast,,,,,,Claude,20210315,,,,"1 to check, vulpinus?"
20201108,334N,334,N,-34.0616,114.7754,120,145,417,418,10:29:33,10:32,63,,CON1,,Y,,West Coast,,Rachel,,,,,,,,,
20201108,335N,335,N,-34.0669,114.794,120,145,417,418,9:40:59,9:41,54.9,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201031,336N,336,N,-34.0924,114.8664,129,154,417,418,10:28:58,10:31:58,43.1,,,,Y,,West Coast,,,,,,,,,,,
20201030,337N,337,N,-34.0054,114.8202,15,22,417,418,11:01:29,11:04:29,43.8,,,,Y,,West Coast,,,,,,,,,,,
20201030,338N,338,N,-33.9723,114.9225,15,22,417,418,7:16:01,7:19:01,46,,,,0.05,,West Coast,,,,,,,,,,,
20201031,339N,339,N,-34.0146,114.8785,129,154,417,418,14:40:57,14:43:57,42.1,,,,Y,,West Coast,,,,,,,,,,,
20201107,340N,340,N,-34.143,114.5378,135,149,417,418,7:21:23,7:24,148,,,,Y,,West Coast,,,,,,,,,,,
20201107,341N,341,N,-34.0725,114.4776,135,149,417,418,9:39:17,9:42,215,,,Changed All Batteries,0.05 mins in habitat shot,,West Coast,,,,,,,,,,,
20201107,342N,342,N,-34.0958,114.4752,135,149,417,418,8:22:30,8:25,229,,,Checked 425- Hapuka,0.05 mins in habitat shot,,West Coast,,,,,,,,,,,
20201111,343N,343,N,-34.1026,114.6407,140,127,417,418,7:41:11,7:44,140,,,"Skippy spot of Deans, heaps of fish!",Y,,West Coast,,,,,,,,,,,
20201111,344N,344,N,-34.0844,114.6744,140,127,417,418,8:29:59,8:33,138,,,,Y,,West Coast,,,,,,,,,,,
20201107,345N,345,N,-34.0287,114.5514,135,149,417,418,14:17:40,14:20,146,,,,Y,,West Coast,,,,,,,,,,,
20201107,346N,346,N,-34.0262,114.5464,135,149,417,418,14:08,14:11,145,,,Time in not accurate,Y,,West Coast,,,,,,,,,,,
20201107,347N,347,N,-34.0287,114.5414,135,149,417,418,13:44:04,13:47,146,,,,Y,,West Coast,,,,,,,,,,,
20201111,349N,349,N,-34.0237,114.5964,140,127,417,418,10:05:20,10:08,134,,,,Y,,West Coast,,,,,,,,,,,
20201111,350N,350,N,-34.0262,114.6039,140,127,417,418,10:15:42,10:18,142,,,Changed all batteries,Y,,West Coast,,,,,,,,,,,
20201111,351N,351,N,-34.0312,114.5964,140,127,417,418,9:43:30,9:46,141,,,,Y,,West Coast,,,,,,,,,,,
20201111,352N,352,N,-34.0362,114.5989,140,127,417,418,9:22:42,9:25,140,,,,Y,,West Coast,,,,,,,,,,,
20201031,353N,353,N,-34.0544,114.8391,129,154,417,418,13:11:00,13:14:00,45,,,,Y,,West Coast,,,,,,,,,,,
20201031,356N,356,N,-34.0696,114.9185,129,154,417,418,7:39:03,7:42:03,47.2,,,,Y,,West Coast,,,,,,,,,,,
20201107,358N,358,N,-34.0462,114.4764,135,149,417,418,11:08:35,11:11,213,,,,Y,,West Coast,,,,,,,,,,,
20201107,360N,360,N,-34.0437,114.4714,135,149,417,418,11:22:49,11:25,255,,,,Y,,West Coast,,,,,,,,,,,
20201108,361N,361,N,-33.9887,114.7414,120,145,417,418,12:30:37,12:33,84.3,,CON1,,Y,,West Coast,,,,,,,,,,,
20201108,363N,363,N,-33.9862,114.7514,120,145,417,418,12:48:25,12:51,65.6,,CON1,,Y,,West Coast,,,,,,,,,,,
20201111,364N,364,N,-34.0087,114.6889,140,127,417,418,12:46:27,12:49,131,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210208,"no fish, watched twice",,,
20201108,365N,365,N,-34.0237,114.7539,120,145,417,418,11:54:40,11:57,72,,CON1,,Y,,West Coast,,,,,,,,,,,
20201111,369N,369,N,-34.0287,114.5914,140,127,417,418,9:54:08,9:57,134,,,,Y,,West Coast,,,,,,,,,,,
20201111,370N,370,N,-33.9962,114.6464,140,127,417,418,11:29:48,11:32,141,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,check callanthias australis,,,
20201111,372N,372,N,-34.0062,114.6439,140,127,417,418,10:56:54,10:59,134,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201108,374N,374,N,-33.9862,114.7464,120,145,417,418,12:39:45,12:42,74.8,,CON1,,Y,,West Coast,,,,,,,,,,,
20201104,377N,377,N,-34.1387,114.7589,117,155,417,418,13:36:50,13:39,115,,,,Y,,West Coast,,,,,,Claude,20210315,,,,check neosebastes
20201111,378N,378,N,-33.9937,114.6389,140,127,417,418,11:19:31,11:22,142,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,"2 unknown, possibly callanthias australis?",,,
20201030,C01N,C01,N,-34.015,114.8891,15,22,417,418,10:16:53,10:19:53,,,,,Y,,West Coast,,,,,,,,,,,
20201031,C02N,C02,N,-34.0854,114.9279,129,154,417,418,9:07:10,9:10:10,45,,,Snapper! Dhuey lump. 30m from 357.,Y,,West Coast,,,,,,,,,,,
20201031,C03.1N,C03.1,N,-34.0664,114.8398,129,154,417,418,12:28:05,12:31:05,42.4,,,Snnapper! NO LED. 48M FROM 354. DEANS DHUEY GROUND.,Y,,West Coast,,,,,,,,,,,
20201031,C03.2N,C03.2,N,-34.0664,114.8398,129,154,417,418,12:35:55,12:38:55,43.4,,,3 LEDs.,Y,,West Coast,,,,,,,,,,,
20201119,C04N,C04,N,-34.08755,114.749265,117,148,417,418,13:41:55,13:44,110,5.5,,,Y,,West Coast,,,,,,,,,,,
20201111,CP11-1N,CP11-1,N,-33.992845,114.696642,140,127,417,418,14:08:52,14:11,125,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,CP11-2N,CP11-2,N,-33.974332,114.692773,140,127,417,418,14:32:11,14:35,124,,CON1 - might have cut out early on bottom,Fish in the way of habitat shot,Y,,West Coast,,Rachel,y,,,Rachel,20200310,,,,
20201030,FH10N,FH10,N,#N/A,#N/A,15,22,417,418,8:08:24,8:11:24,,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH106N,FH106,N,#N/A,#N/A,146,169,417,418,12:06:58,12:10:00,46.2,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH110N,FH110,N,#N/A,#N/A,146,169,417,418,11:17:02,11:20:00,44.9,,,,Y,,West Coast,,,,,,,,,,,
20201030,FH111N,FH111,N,#N/A,#N/A,15,22,417,418,8:17:49,8:20:49,,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH14N,FH14,N,#N/A,#N/A,146,169,417,418,13:59:42,14:04:00,44.9,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH17N,FH17,N,#N/A,#N/A,117,123,417,418,9:46:43,9:49:43,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH18N,FH18,N,#N/A,#N/A,146,169,417,418,11:55:54,11:59:00,45.1,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH20N,FH20,N,#N/A,#N/A,146,169,417,418,13:17:56,13:21:00,42.4,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH21N,FH21,N,#N/A,#N/A,146,169,417,418,11:41:29,11:44:00,46.3,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH26N,FH26,N,#N/A,#N/A,146,169,417,418,11:05:07,11:08:00,43.9,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH27N,FH27,N,#N/A,#N/A,117,123,417,418,9:32:24,9:35:24,42.8,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH30N,FH30,N,#N/A,#N/A,146,169,417,418,14:44:05,14:48:00,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH34N,FH34,N,#N/A,#N/A,146,169,417,418,12:51:20,12:54:00,44.6,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH44N,FH44,N,#N/A,#N/A,146,169,417,418,13:46:18,13:50:00,44.5,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH48N,FH48,N,#N/A,#N/A,146,169,417,418,11:30:39,11:33:00,45,,,,Y,,West Coast,,,,,,,,,,,
20201030,FH52N,FH52,N,#N/A,#N/A,15,22,417,418,9:28:26,9:31:26,42.8,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH56N,FH56,N,#N/A,#N/A,117,123,417,418,10:00:37,10:03:37,41.9,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH57N,FH57,N,#N/A,#N/A,146,169,417,418,12:18:13,12:21:00,44.2,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH60N,FH60,N,#N/A,#N/A,146,169,417,418,10:54:30,10:57:00,44.4,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH61N,FH61,N,#N/A,#N/A,117,123,417,418,9:06:40,9:09:40,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH62N,FH62,N,#N/A,#N/A,146,169,417,418,14:32:04,14:36:00,45.2,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH7N,FH7,N,#N/A,#N/A,146,169,417,418,13:04:33,13:08:00,45.2,,,,Y,,West Coast,,,,,,,,,,,
20201030,FH77N,FH77,N,#N/A,#N/A,15,22,417,418,9:18:46,9:21:46,42,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH92N,FH92,N,#N/A,#N/A,117,123,417,418,8:34:48,8:37:38,44.1,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH93N,FH93,N,#N/A,#N/A,146,169,417,418,13:32:44,13:36:00,44.3,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH95N,FH95,N,#N/A,#N/A,146,169,417,418,14:17:10,14:21:00,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH96N,FH96,N,#N/A,#N/A,146,169,417,418,10:40:01,10:43:01,,,,417 took photos,Y,,West Coast,,,,,,,,,,,
20201030,OMR1N,OMR1,N,#N/A,#N/A,127,122,417,418,13:03:59,13:06:59,35.6,,,,Y,,West Coast,,,,,,,,,,,
20201030,OMR2N,OMR2,N,#N/A,#N/A,127,122,417,418,13:15:35,13:18:35,38,,,,Y,,West Coast,,,,,,,,,,,
20201030,OMR3N,OMR3,N,#N/A,#N/A,127,122,417,418,13:23:54,13:26:54,38,,,,3 mins in,,West Coast,,,,,,,,,,,
20201030,OMR4N,OMR4,N,#N/A,#N/A,127,122,417,418,13:35:02,13:38:02,38.6,,,,Y,,West Coast,,,,,,,,,,,
20201108,1S,1,S,-34.0787,114.7789,119,154,425,426,9:18:31,9:21,62.6,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201108,3S,3,S,-34.0762,114.7839,119,154,425,426,9:29:21,9:32,61.4,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201108,4S,4,S,-34.0912,114.7814,119,154,425,426,8:57:56,9:01,60,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201108,5S,5,S,-34.0887,114.7764,119,154,425,426,9:07:02,9:10,66,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201031,15S,15,S,-34.0612,114.8664,128,152,425,426,11:42:46,11:45:46,41.6,,,,Y,,West Coast,,,,,,,,,,,
20201031,16S,16,S,-34.0737,114.8689,128,152,425,426,11:16:16,11:19:16,41.4,,,,Y,,West Coast,,,,,,,,,,,
20201031,17S,17,S,-34.0637,114.8764,128,152,425,426,11:26:32,11:29:32,41,,,,Y,,West Coast,,,,,,,,,,,
20201031,34S,34,S,-34.0612,114.8714,128,152,425,426,11:34:38,11:37:38,41.4,,,,Y,,West Coast,,,,,,,,,,,
20201104,36S,36,S,-34.1037,114.7189,139,169,425,426,10:42:42,10:45,129,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,37S,37,S,-34.1087,114.7189,139,169,425,426,10:54:04,10:58,129,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,40S,40,S,-34.1037,114.7139,139,169,425,426,10:31:33,10:34,130,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201108,46S,46,S,-34.0687,114.7114,119,154,425,426,7:25:59,7:29,125,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210310,,,,
20201108,47S,47,S,-34.0637,114.7114,119,154,425,426,7:14:14,7:14,127,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210310,,,,
20201108,49S,49,S,-34.0612,114.7064,119,154,425,426,7:03:31,7:06,130,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210310,,,,
20201104,58S,58,S,-34.1362,114.7739,139,169,425,426,14:02:50,14:05,94.3,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,59S,59,S,-34.1412,114.7664,139,169,425,426,13:49:33,13:52,110,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,62S,62,S,-34.1337,114.7664,139,169,425,426,14:13:05,14:16,108,,,Checked Cameras - 418 off,Y,,West Coast,,,,,,Claude,20210315,,,,
20201107,63S,63,S,-34.0112,114.4739,137,163,425,426,13:02:42,13:05,203,,,,Y,,West Coast,,,,,,,,,,,
20201030,64S,64,S,-34.0137,114.8964,148,169,425,426,10:06:10,10:09:10,,,,,Y,,West Coast,,,,,,,,,,,
20201030,65S,65,S,-34.0112,114.8889,148,169,425,426,10:25:08,10:28:08,,,,,Y,,West Coast,,,,,,,,,,,
20201031,66S,66,S,-34.0162,114.8814,128,152,425,426,14:33:06,14:36:06,42.5,,,,Y,,West Coast,,,,,,,,,,,
20201111,71S,71,S,-34.0037,114.6989,137,141,425,426,13:47:50,13:50,125,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201031,72S,72,S,-34.0362,114.8464,128,152,425,426,13:36:24,13:39:24,43.3,,,,Y,,West Coast,,,,,,,,,,,
20201031,73S,73,S,-34.0287,114.8589,128,152,425,426,14:03:39,14:06:39,42.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,74S,74,S,-34.0287,114.8514,128,152,425,426,13:55:30,13:58:30,43.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,75S,75,S,-34.0337,114.8539,128,152,425,426,13:45:35,13:48:35,42.6,,,,Y,,West Coast,,,,,,,,,,,
20201107,76S,76,S,-34.0237,114.4689,137,163,425,426,12:33:47,12:36,233,,,,Y,,West Coast,,,,,,,,,,,
20201107,77S,77,S,-34.0112,114.4664,137,163,425,426,13:16:24,13:19,221,,,Changed 426 Battery,Y,,West Coast,,,,,,,,,,,
20201107,78S,78,S,-34.0162,114.4689,137,163,425,426,12:49:14,12:52,219,,,,Y,,West Coast,,,,,,,,,,,
20201031,80S,80,S,-34.0937,114.8889,128,152,425,426,9:51:03,9:54:03,43.1,,,,Y,,West Coast,,,,,,,,,,,
20201031,81S,81,S,-34.0987,114.8914,128,152,425,426,9:59:33,10:02:33,43.3,,,,Y,,West Coast,,,,,,,,,,,
20201031,91S,91,S,-34.0937,114.8939,128,152,425,426,9:43:27,9:46:27,42.7,,,Sound trap on,Y,,West Coast,,,,,,,,,,,
20201031,92S,92,S,-34.0987,114.8864,128,152,425,426,10:07:45,10:10:45,41.3,,,,Y,,West Coast,,,,,,,,,,,
20201104,95S,95,S,-34.1262,114.7339,139,169,425,426,14:33:38,15:36,127,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,96S,96,S,-34.1362,114.7364,139,169,425,426,13:16:25,13:28,126,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,98S,98,S,-34.1337,114.7314,139,169,425,426,12:50:15,12:53,128,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201031,100S,100,S,-34.0762,114.9089,128,152,425,426,8:12:11,8:15:11,44.5,,,,Y,,West Coast,,,,,,,,,,,
20201031,101S,101,S,-34.0787,114.8964,128,152,425,426,8:29:57,8:32:57,43.4,,,,Y,,West Coast,,,,,,,,,,,
20201031,102S,102,S,-34.0712,114.9114,128,152,425,426,8:02:56,8:05:56,46.4,,,,Y,,West Coast,,,,,,,,,,,
20201104,110S,110,S,-34.1412,114.7289,139,169,425,426,13:03:23,13:06,129,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201108,113S,113,S,-34.0587,114.7389,119,154,425,426,8:21:39,8:24,111,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201108,115S,115,S,-34.0537,114.7364,119,154,425,426,8:31:25,8:34,111,,CON1,Checked Cameras,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201108,117S,117,S,-34.0637,114.7389,119,154,425,426,8:11:19,8:14,112,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201031,119S,119,S,-34.0762,114.9039,128,152,425,426,8:20:22,8:23:22,43.5,,,,Y,,West Coast,,,,,,,,,,,
20201119,122S,122,S,-34.1162,114.8264,139,169,425,426,12:31:15,12:34,49.4,5.5,,,Y,,West Coast,,,,,,,,,,,
20201119,123S,123,S,-34.1062,114.8189,139,169,425,426,12:49:26,12:52,49.1,5.5,,,Y,,West Coast,,,,,,,,,,,
20201119,125S,125,S,-34.1087,114.8264,139,169,425,426,12:40:33,12:43,48.3,5.5,,,Y,,West Coast,,,,,,,,,,,
20201119,126S,126,S,-34.1137,114.8189,139,169,425,426,12:58:23,13:01,48.8,5.5,,Checked Cameras 428 off due to dead battery,Y,,West Coast,,,,,,,,,,,
20201030,130S,130,S,-33.9812,114.8764,148,169,425,426,8:30:30,8:33:30,,,,,Y,,West Coast,,,,,,,,,,,
20201030,132S,132,S,-33.9912,114.8714,148,169,425,426,9:07:01,9:10:01,42.7,,,,Y,,West Coast,,,,,,,,,,,
20201030,133S,133,S,-33.9912,114.8664,148,169,425,426,8:58:26,9:01:26,40.5,,,,Y,,West Coast,,,,,,,,,,,
20201030,134S,134,S,-33.9837,114.8614,148,169,425,426,8:47:50,8:50:50,41.3,,,,Y,,West Coast,,,,,,,,,,,
20201107,135S,135,S,-34.0337,114.4839,137,163,425,426,11:51:47,11:54,170,,,,Y,,West Coast,,,,,,,,,,,
20201107,136S,136,S,-34.0287,114.4789,137,163,425,426,12:16:17,12:19,180,,,Checked Cameras - West light off,Y,,West Coast,,,,,,,,,,,
20201030,145S,145,S,-33.9862,114.8239,148,169,425,426,11:36:14,11:39:14,44.3,,,,Y,,West Coast,,,,,,,,,,,
20201030,146S,146,S,-33.9762,114.8214,148,169,425,426,12:05:43,12:08:43,45.3,,,,Y,,West Coast,,,,,,,,,,,
20201030,147S,147,S,-33.9812,114.8314,148,169,425,426,11:45:03,11:48:03,43.6,,,,Y,,West Coast,,,,,,,,,,,
20201030,152S,152,S,-33.9812,114.8689,148,169,425,426,8:39:18,8:42:18,41.9,,,,Y,,West Coast,,,,,,,,,,,
20201030,157S,157,S,-33.9712,114.8239,148,169,425,426,12:14:40,12:17:40,44.7,,,,Y,,West Coast,,,,,,,,,,,
20201030,158S,158,S,-33.9812,114.8189,148,169,425,426,11:57:31,12:00:31,46.1,,,,Y,,West Coast,,,,,,,,,,,
20201111,180S,180,S,-33.9962,114.7039,137,141,425,426,13:58:35,14:01,123,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,181S,181,S,-33.9887,114.6989,137,141,425,426,14:18:40,14:21,125,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,189S,189,S,-33.9887,114.6639,137,141,425,426,12:08:49,12:11,138,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201111,191S,191,S,-33.9987,114.6714,137,141,425,426,11:44:55,11:48,136,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201111,192S,192,S,-33.9862,114.6689,137,141,425,426,12:19:02,12:22,138,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201111,194S,194,S,-33.9962,114.6639,137,141,425,426,11:57:09,12:00,137,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201031,195S,195,S,-34.0937,114.8589,128,152,425,426,10:37:50,10:40:50,44.4,,,,Y,,West Coast,,,,,,,,,,,
20201031,199S,199,S,-34.0862,114.8614,128,152,425,426,10:47:22,10:50:22,42.7,,,,Y,,West Coast,,,,,,,,,,,
20201031,201S,201,S,-34.0562,114.8339,128,152,425,426,13:19:40,13:22:40,46.3,,,,Y,,West Coast,,,,,,,,,,,
