Dot Point Measurements

Generated: Wednesday 29 September 2021 13:26:35

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
81N.jpg	      0		626	1263													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			38.5
81N.jpg	      0		660	884													Macroalgae	Erect fine branching	Red	Open		90300910			13.3
81N.jpg	      0		888	501													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			42.0
81N.jpg	      0		561	176													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			76.6
81N.jpg	      0		607	1257													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			38.9
91N.jpg	      0		880	1205													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			10.5
91N.jpg	      0		1032	1574													Macroalgae	Erect fine branching	Red	Open		90300910			50.9
91N.jpg	      0		596	704													Macroalgae	Erect fine branching	Red	Open		90300910			48.0
91N.jpg	      0		1064	600													Consolidated	Rock	Turf mat	Open		82001002			58.0
91N.jpg	      0		952	1864													Sponges	Small mixed		Open		10000000			76.8
91N.jpg	      0		884	575													Macroalgae	Erect fine branching	Red	Open		90300910			55.5
91N.jpg	      0		786	540													Macroalgae	Erect fine branching	Red	Open		90300910			58.8
91N.jpg	      0		760	1712													Macroalgae	Erect fine branching	Red	Open		90300910			60.5
91N.jpg	      0		644	1506													Macroalgae	Erect fine branching	Red	Open		90300910			43.3
91N.jpg	      0		656	1877													Macroalgae	Erect fine branching	Red	Open		90300910			78.8
91N.jpg	      0		833	776													Macroalgae	Erect fine branching	Red	Open		90300910			34.8
91N.jpg	      0		911	650													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			48.4
91N.jpg	      0		696	1546													Macroalgae	Erect fine branching	Red	Open		90300910			45.3
91N.jpg	      0		652	1619													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.7
91N.jpg	      0		998	890													Consolidated	Rock	Turf mat	Open		82001002			29.2
91N.jpg	      0		758	294													Macroalgae	Erect fine branching	Red	Open		90300910			84.0
91N.jpg	      0		915	138													Consolidated	Rock	Turf mat	Open		82001002			100.0
91N.jpg	      0		875	1485													Sponges	Massive forms		Open		10000903			37.5
91N.jpg	      0		565	975													Macroalgae	Erect fine branching	Red	Open		90300910			30.0
91N.jpg	      0		1005	1843													Consolidated	Rock	Turf mat	Open		82001002			75.9
92N.jpg	      0		937	998													Consolidated	Rock	Turf mat	Open		82001002			8.2
92N.jpg	      0		994	106													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
92N.jpg	      0		904	1562													Macroalgae	Erect fine branching	Red	Open		90300910			63.7
92N.jpg	      0		552	1710													Consolidated	Rock	Turf mat	Open		82001002			87.4
92N.jpg	      0		1004	628													Macroalgae	Erect fine branching	Red	Open		90300910			43.5
92N.jpg	      0		1004	1557													Macroalgae	Erect fine branching	Red	Open		90300910			65.0
92N.jpg	      0		967	1541													Macroalgae	Erect fine branching	Red	Open		90300910			62.4
92N.jpg	      0		872	1184													Consolidated	Rock	Turf mat	Open		82001002			21.4
92N.jpg	      0		712	368													Macroalgae	Erect fine branching	Red	Open		90300910			71.7
92N.jpg	      0		904	419													Macroalgae	Erect fine branching	Red	Open		90300910			64.2
92N.jpg	      0		607	657													Macroalgae	Erect fine branching	Red	Open		90300910			47.2
92N.jpg	      0		694	561													Macroalgae	Erect fine branching	Red	Open		90300910			51.7
92N.jpg	      0		921	455													Macroalgae	Erect fine branching	Red	Open		90300910			60.2
92N.jpg	      0		851	900													Consolidated	Rock	Turf mat	Open		82001002			10.4
92N.jpg	      0		771	1633													Consolidated	Rock	Turf mat	Open		82001002			72.3
92N.jpg	      0		1038	827													Consolidated	Rock	Turf mat	Open		82001002			26.8
92N.jpg	      0		811	671													Macroalgae	Erect fine branching	Red	Open		90300910			36.4
92N.jpg	      0		942	1622													Consolidated	Rock	Turf mat	Open		82001002			70.8
92N.jpg	      0		920	1402													Macroalgae	Erect fine branching	Red	Open		90300910			46.2
92N.jpg	      0		867	1042													Consolidated	Rock	Turf mat	Open		82001002			5.6
95N.jpg	      0		871	1089													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			8.6
95N.jpg	      0		998	1608													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.1
95N.jpg	      0		710	1779													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			78.7
95N.jpg	      0		715	1806													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.3
95N.jpg	      0		956	90													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			92.3
95N.jpg	      0		915	1810													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			80.9
95N.jpg	      0		761	343													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.9
95N.jpg	      0		829	1056													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			5.5
95N.jpg	      0		1016	241													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			78.4
95N.jpg	      0		859	95													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			91.1
95N.jpg	      0		889	508													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			50.0
95N.jpg	      0		930	1691													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.1
95N.jpg	      0		728	1820													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			82.4
95N.jpg	      0		573	911													Open Water			Open					29.2
95N.jpg	      0		792	336													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			67.2
95N.jpg	      0		1013	882													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.6
95N.jpg	      0		1047	1744													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.6
95N.jpg	      0		774	1874													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			87.3
95N.jpg	      0		563	49													Open Water			Open					100.0
95N.jpg	      0		1039	379													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.6
96N.jpg	      0		1074	1411													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.4
96N.jpg	      0		652	1140													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.8
96N.jpg	      0		688	112													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			70.0
96N.jpg	      0		662	690													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.7
96N.jpg	      0		675	1572													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.7
96N.jpg	      0		666	912													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			15.6
96N.jpg	      0		988	526													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			34.0
96N.jpg	      0		959	1406													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			54.3
96N.jpg	      0		665	906													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			15.5
96N.jpg	      0		795	1909													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
96N.jpg	      0		896	1075													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.8
96N.jpg	      0		587	55													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			77.4
96N.jpg	      0		1005	964													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.8
96N.jpg	      0		987	537													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.0
96N.jpg	      0		930	769													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			12.7
96N.jpg	      0		850	73													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.6
96N.jpg	      0		636	139													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.5
96N.jpg	      0		635	1602													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			73.2
96N.jpg	      0		1013	54													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.6
96N.jpg	      0		999	1052													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.9
98N.jpg	      0		776	487													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.5
98N.jpg	      0		883	870													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			11.8
98N.jpg	      0		562	181													Open Water			Open					91.9
98N.jpg	      0		929	1523													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			61.9
98N.jpg	      0		940	1834													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			96.0
98N.jpg	      0		695	1514													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.2
98N.jpg	      0		869	1639													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			73.9
98N.jpg	      0		908	1076													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			14.0
98N.jpg	      0		773	63													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
98N.jpg	      0		562	1241													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.0
98N.jpg	      0		1028	861													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			23.8
98N.jpg	      0		1051	1210													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.3
98N.jpg	      0		923	1246													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.0
98N.jpg	      0		621	295													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			78.0
98N.jpg	      0		1017	300													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.1
98N.jpg	      0		850	1391													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.6
98N.jpg	      0		941	96													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			96.7
98N.jpg	      0		831	494													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			52.3
98N.jpg	      0		905	1739													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			85.2
98N.jpg	      0		749	1299													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.9
C01N.jpg	      0		546	414													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			69.2
C01N.jpg	      0		690	32													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			100.0
C01N.jpg	      0		965	1644													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			47.9
C01N.jpg	      0		738	312													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			74.4
C01N.jpg	      0		791	1629													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			44.4
C01N.jpg	      0		1073	1670													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			53.6
C01N.jpg	      0		850	1570													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			39.2
C01N.jpg	      0		743	1349													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			20.2
C01N.jpg	      0		812	1861													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			65.4
C01N.jpg	      0		619	1425													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			31.2
C01N.jpg	      0		851	216													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			82.9
C01N.jpg	      0		972	1691													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			52.1
C01N.jpg	      0		995	418													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			66.8
C01N.jpg	      0		970	1226													Macroalgae	Erect course branching	Brown	Open		80300904			16.6
C01N.jpg	      0		696	886													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			24.7
C01N.jpg	      0		807	352													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			70.6
C01N.jpg	      0		792	1397													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			23.6
C01N.jpg	      0		917	1139													Macroalgae	Erect course branching	Brown	Open		80300904			9.7
C01N.jpg	      0		716	1708													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			52.2
C01N.jpg	      0		655	1773													Sponges	Erect forms		Open		10000912			59.1
C02N.jpg	      0		734	1298													Macroalgae	Erect course branching	Brown	Open		80300904			40.0
C02N.jpg	      0		968	1836													Sponges	Small mixed		Open		10000000			100.0
C02N.jpg	      0		763	329													Unknown			Open					64.8
C02N.jpg	      0		772	34													Unknown			Open					96.6
C02N.jpg	      0		949	757													Sponges	Small mixed		Open		10000000			26.2
C02N.jpg	      0		577	1511													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			66.3
C02N.jpg	      0		620	897													Open Water			Open					17.4
C02N.jpg	      0		950	443													Consolidated	Rock	Turf mat	Open		82001002			55.7
C02N.jpg	      0		795	1716													Sponges	Small mixed		Open		10000000			84.9
C02N.jpg	      0		1000	1609													Sponges	Massive forms		Open		10000903			77.2
C02N.jpg	      0		1053	1402													Sponges	Massive forms		Open		10000903			59.0
C02N.jpg	      0		756	718													Sponges	Massive forms		Open		10000903			23.0
C02N.jpg	      0		787	642													Macroalgae	Erect fine branching	Red	Open		90300910			31.0
C02N.jpg	      0		830	1796													Sponges	Small mixed		Open		10000000			93.7
C02N.jpg	      0		581	739													Open Water			Open					29.6
C02N.jpg	      0		587	637													Open Water			Open					37.7
C02N.jpg	      0		808	578													Macroalgae	Erect fine branching	Red	Open		90300910			38.1
C02N.jpg	      0		570	163													Open Water			Open					85.7
C02N.jpg	      0		660	1383													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			50.6
C02N.jpg	      0		800	102													Unknown			Open					89.4
C03.1N.jpg	      0		661	360													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			45.1
C03.1N.jpg	      0		563	1344													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			58.8
C03.1N.jpg	      0		776	1281													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			47.9
C03.1N.jpg	      0		644	1768													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			97.2
C03.1N.jpg	      0		770	828													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			4.1
C03.1N.jpg	      0		1017	493													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			37.1
C03.1N.jpg	      0		777	844													Sponges	Small mixed		Open		10000000			5.0
C03.1N.jpg	      0		770	47													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			74.2
C03.1N.jpg	      0		615	1081													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			33.4
C03.1N.jpg	      0		604	1790													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			100.0
C03.1N.jpg	      0		1026	31													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			79.1
C03.1N.jpg	      0		837	408													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			38.6
C03.1N.jpg	      0		785	1340													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			53.7
C03.1N.jpg	      0		1037	63													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			76.4
C03.1N.jpg	      0		993	767													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			19.7
C03.1N.jpg	      0		1041	814													Macroalgae	Erect course branching	Green	Open		80300905			24.3
C03.1N.jpg	      0		1014	383													Sponges	Small mixed		Open		10000000			46.2
C03.1N.jpg	      0		690	603													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			21.8
C03.1N.jpg	      0		570	84													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			74.0
C03.1N.jpg	      0		728	1602													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			79.9
C03.2N.jpg	      0		847	1147													Sponges	Small mixed		Open		10000000			42.8
C03.2N.jpg	      0		651	1411													Unknown			Limited					84.6
C03.2N.jpg	      0		979	1532													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			100.0
C03.2N.jpg	      0		857	866													Sponges	Small mixed		Open		10000000			4.3
C03.2N.jpg	      0		970	531													Unknown			Limited					49.2
C03.2N.jpg	      0		717	629													Unknown			Open					35.2
C03.2N.jpg	      0		789	904													Sponges	Small mixed		Open		10000000			10.3
C03.2N.jpg	      0		760	378													Unknown			Limited					67.8
C03.2N.jpg	      0		1028	890													Sponges	Erect forms		Open		10000912			28.5
C03.2N.jpg	      0		832	368													Unknown			Limited					68.4
C03.2N.jpg	      0		619	518													Unknown			Open					56.1
C03.2N.jpg	      0		1038	1350													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			77.6
C03.2N.jpg	      0		628	1292													Unknown			Limited					69.9
C03.2N.jpg	      0		874	266													Unknown			Limited					83.2
C03.2N.jpg	      0		827	493													Unknown			Limited					50.6
C03.2N.jpg	      0		955	693													Sponges	Small mixed		Open		10000000			28.0
C03.2N.jpg	      0		1032	1453													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			91.0
C03.2N.jpg	      0		842	539													Unknown			Limited					44.0
C03.2N.jpg	      0		844	869													Sponges	Small mixed		Open		10000000			3.5
C03.2N.jpg	      0		571	816													Unknown			Open					37.6
C04N.jpg	      0		939	281													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			74.8
C04N.jpg	      0		602	1753													Open Water			Open					85.6
C04N.jpg	      0		918	212													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.7
C04N.jpg	      0		998	1183													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.6
C04N.jpg	      0		983	1020													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.4
C04N.jpg	      0		942	1901													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			98.8
C04N.jpg	      0		641	1070													Open Water			Open					21.9
C04N.jpg	      0		720	215													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.5
C04N.jpg	      0		610	1754													Open Water			Open					85.6
C04N.jpg	      0		982	91													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			95.3
C04N.jpg	      0		835	1556													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			61.4
C04N.jpg	      0		852	1504													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			56.0
C04N.jpg	      0		788	1286													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.1
C04N.jpg	      0		700	1813													Open Water			Open					89.6
C04N.jpg	      0		838	493													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.3
C04N.jpg	      0		707	41													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
C04N.jpg	      0		1074	1171													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.5
C04N.jpg	      0		556	202													Open Water			Open					86.9
C04N.jpg	      0		763	1805													Open Water			Open					88.1
C04N.jpg	      0		1053	182													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			87.7
CP11-1N.jpg	      0		735	1478													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			54.0
CP11-1N.jpg	      0		661	1191													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			23.6
CP11-1N.jpg	      0		589	752													Unknown			Open					29.9
CP11-1N.jpg	      0		809	1060													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			12.0
CP11-1N.jpg	      0		804	315													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			74.2
CP11-1N.jpg	      0		805	1110													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.0
CP11-1N.jpg	      0		694	1101													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			13.1
CP11-1N.jpg	      0		654	1062													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			11.7
CP11-1N.jpg	      0		694	751													Unknown			Open					26.0
CP11-1N.jpg	      0		892	320													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			75.3
CP11-1N.jpg	      0		782	1646													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.6
CP11-1N.jpg	      0		758	1845													Unknown			Open					94.3
CP11-1N.jpg	      0		630	276													Unknown			Open					78.7
CP11-1N.jpg	      0		722	1225													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			26.3
CP11-1N.jpg	      0		696	372													Unknown			Open					67.5
CP11-1N.jpg	      0		551	1268													Unknown			Open					36.5
CP11-1N.jpg	      0		823	973													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			10.5
CP11-1N.jpg	      0		585	86													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
CP11-1N.jpg	      0		977	1543													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.9
CP11-1N.jpg	      0		708	1346													Unknown			Open					39.6
CP11-2N.jpg	      0		954	1647													Sponges	Small mixed		Open		10000000			74.4
CP11-2N.jpg	      0		732	1697													Unknown			Open					77.3
CP11-2N.jpg	      0		660	1848													Unknown			Open					93.8
CP11-2N.jpg	      0		862	598													Sponges	Small mixed		Open		10000000			38.8
CP11-2N.jpg	      0		670	333													Unknown			Open					66.3
CP11-2N.jpg	      0		573	1750													Unknown			Limited					85.5
CP11-2N.jpg	      0		788	587													Sponges	Erect forms		Open		10000912			38.9
CP11-2N.jpg	      0		891	9													Bryozoa			Open		20000000			100.0
CP11-2N.jpg	      0		724	912													Sponges	Erect forms		Open		10000912			7.2
CP11-2N.jpg	      0		656	673													Unknown			Open					32.3
CP11-2N.jpg	      0		1053	690													Sponges	Small mixed		Open		10000000			40.4
CP11-2N.jpg	      0		1069	1667													Bryozoa			Open		20000000			80.3
CP11-2N.jpg	      0		688	1259													Unknown			Open					32.8
CP11-2N.jpg	      0		611	38													Unknown			Open					97.8
CP11-2N.jpg	      0		713	1721													Unknown			Open					80.0
CP11-2N.jpg	      0		948	580													Bryozoa			Open		20000000			43.5
CP11-2N.jpg	      0		767	483													Sponges	Erect forms		Open		10000912			49.7
CP11-2N.jpg	      0		573	1530													Unknown			Limited					63.4
CP11-2N.jpg	      0		1020	939													Sponges	Small mixed		Open		10000000			25.7
CP11-2N.jpg	      0		547	205													Unknown			Limited					82.3
FH10N.jpg	      0		958	1626													Consolidated	Rock	Turf mat	Open		82001002			71.2
FH10N.jpg	      0		588	1137													Macroalgae	Erect fine branching	Red	Open		90300910			31.2
FH10N.jpg	      0		754	146													Consolidated	Rock	Turf mat	Open		82001002			85.2
FH10N.jpg	      0		825	21													Consolidated	Rock	No biota	Open		82001002			98.0
FH10N.jpg	      0		783	294													Macroalgae	Erect fine branching	Red	Open		90300910			69.5
FH10N.jpg	      0		617	838													Consolidated	Rock	Turf mat	Open		82001002			25.2
FH10N.jpg	      0		944	1292													Consolidated	Rock	Turf mat	Open		82001002			37.0
FH10N.jpg	      0		743	316													Macroalgae	Erect fine branching	Red	Open		90300910			67.7
FH10N.jpg	      0		1017	1472													Consolidated	Rock	Turf mat	Open		82001002			57.3
FH10N.jpg	      0		858	1914													Consolidated	Rock	No biota	Open		82001002			100.0
FH10N.jpg	      0		814	1050													Consolidated	Rock	Turf mat	Open		82001002			9.7
FH10N.jpg	      0		948	1084													Consolidated	Rock	Turf mat	Open		82001002			18.4
FH10N.jpg	      0		606	94													Consolidated	Rock	No biota	Open		82001002			93.2
FH10N.jpg	      0		587	1874													Consolidated	Rock	Turf mat	Open		82001002			98.9
FH10N.jpg	      0		938	1060													Consolidated	Rock	Turf mat	Open		82001002			15.8
FH10N.jpg	      0		1062	101													Consolidated	Rock	No biota	Open		82001002			93.0
FH10N.jpg	      0		623	1386													Consolidated	Rock	Turf mat	Open		82001002			49.5
FH10N.jpg	      0		812	1339													Consolidated	Rock	Turf mat	Open		82001002			39.9
FH10N.jpg	      0		1074	825													Consolidated	Rock	Turf mat	Open		82001002			29.4
FH10N.jpg	      0		963	1291													Consolidated	Rock	Turf mat	Open		82001002			37.7
FH111N.jpg	      0		551	1211													Macroalgae	Erect fine branching	Red	Open		90300910			49.5
FH111N.jpg	      0		952	239													Macroalgae	Erect fine branching	Red	Open		90300910			74.8
FH111N.jpg	      0		788	386													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			55.7
FH111N.jpg	      0		687	1124													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.7
FH111N.jpg	      0		646	436													Macroalgae	Erect fine branching	Red	Open		90300910			53.1
FH111N.jpg	      0		810	1393													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			61.1
FH111N.jpg	      0		640	1075													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.7
FH111N.jpg	      0		1060	1142													Macroalgae	Erect course branching	Red	Open		80300906			43.9
FH111N.jpg	      0		787	346													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.4
FH111N.jpg	      0		979	1349													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.7
FH111N.jpg	      0		989	301													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.1
FH111N.jpg	      0		803	11													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			99.3
FH111N.jpg	      0		676	1451													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.5
FH111N.jpg	      0		1059	44													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
FH111N.jpg	      0		663	1576													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.9
FH111N.jpg	      0		759	1001													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.4
FH111N.jpg	      0		838	166													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.4
FH111N.jpg	      0		721	1233													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.6
FH111N.jpg	      0		899	1134													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.1
FH111N.jpg	      0		718	1704													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			97.8
FH52N.jpg	      0		877	205													Macroalgae	Erect fine branching	Red	Open		90300910			79.1
FH52N.jpg	      0		1018	1848													Consolidated	Rock	Turf mat	Open		82001002			91.5
FH52N.jpg	      0		653	1710													Macroalgae	Erect fine branching	Red	Open		90300910			77.7
FH52N.jpg	      0		605	1614													Macroalgae	Erect fine branching	Red	Open		90300910			69.7
FH52N.jpg	      0		918	1017													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			9.6
FH52N.jpg	      0		721	151													Macroalgae	Erect fine branching	Red	Open		90300910			85.4
FH52N.jpg	      0		708	1476													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.1
FH52N.jpg	      0		894	550													Consolidated	Rock	Turf mat	Open		82001002			44.0
FH52N.jpg	      0		977	1710													Consolidated	Rock	Turf mat	Open		82001002			76.8
FH52N.jpg	      0		634	1304													Consolidated	Rock	Turf mat	Open		82001002			39.5
FH52N.jpg	      0		736	5													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
FH52N.jpg	      0		991	1857													Consolidated	Rock	Turf mat	Open		82001002			92.0
FH52N.jpg	      0		1069	741													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.9
FH52N.jpg	      0		923	1613													Consolidated	Rock	Turf mat	Open		82001002			66.2
FH52N.jpg	      0		813	189													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			80.6
FH52N.jpg	      0		607	832													Consolidated	Rock	Turf mat	Open		82001002			27.6
FH52N.jpg	      0		957	781													Consolidated	Rock	Turf mat	Open		82001002			23.5
FH52N.jpg	      0		669	1314													Consolidated	Rock	Turf mat	Open		82001002			38.7
FH52N.jpg	      0		990	567													Consolidated	Rock	Turf mat	Open		82001002			44.7
FH52N.jpg	      0		929	9													Consolidated	Rock	Turf mat	Open		82001002			99.6
FH77N.jpg	      0		873	352													Consolidated	Rock	Turf mat	Open		82001002			62.1
FH77N.jpg	      0		924	424													Macroalgae	Erect fine branching	Red	Open		90300910			54.6
FH77N.jpg	      0		634	1477													Macroalgae	Erect fine branching	Red	Open		90300910			66.4
FH77N.jpg	      0		954	463													Macroalgae	Erect fine branching	Red	Open		90300910			51.0
FH77N.jpg	      0		898	1563													Macroalgae	Erect fine branching	Red	Open		90300910			71.3
FH77N.jpg	      0		662	29													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
FH77N.jpg	      0		752	977													Macroalgae	Erect fine branching	Red	Open		90300910			13.4
